date only,cluster,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018-03-21,1,119.4056615,113.6053605,112.10863549999999,109.061653,112.9498605,112.616648,117.92445,157.42925,212.5386645,246.87593950000002,267.92557400000004,278.25975,267.3384645,261.261761,275.6414645,276.8432145,278.6545795,249.745063,225.415525,178.001025,141.848452,117.0248855,108.5252355,113.72793899999999
2018-03-22,1,111.3884595,109.3555355,104.08815600000001,110.3899145,108.3067355,110.02174199999999,119.478422,151.9302605,205.3119955,227.792805,254.1664105,269.5890145,274.4650605,262.551348,265.3099105,277.833675,265.6691245,263.500075,217.003275,181.5553645,136.75915,107.3872875,113.8531395,108.9041145
2018-03-23,1,106.3607745,106.7444605,102.4378255,101.6503515,105.99435,106.5124135,115.4044895,149.1181655,189.110002,224.77095,266.8175605,267.1750265,263.5584145,244.6835105,263.036855,257.1891395,252.60785,231.17562200000003,182.90635,156.085475,124.76655900000002,109.9891855,105.337976,103.0883
2018-03-24,2,106.85414750000001,104.869075,106.2347,107.493697,106.0854645,104.6796355,106.423047,112.9645,114.9019395,114.79268950000001,115.30550900000001,116.1910895,119.5669145,116.4401795,114.5814,117.787669,113.0519,115.7650145,118.179658,119.14805,117.0248855,106.27075249999999,110.45175,106.7990855
2018-03-26,1,106.312486,107.001198,106.2637605,107.2207905,106.7300395,110.4773145,107.949925,126.9618285,159.3448395,223.0847855,244.19800350000003,256.10385,254.8511895,238.61008450000003,255.459275,254.8948895,259.642239,241.366025,211.2822895,163.649508,141.28581450000001,126.413175,109.5792795,114.330125
2018-03-27,1,109.0824105,108.2411855,112.227281,107.1268355,107.79937849999999,109.850875,113.251172,129.8764,172.938817,203.084825,242.5496395,246.73609950000002,250.29175,231.8431395,251.395175,231.45989049999997,231.9851645,220.1241105,206.7641465,171.28215,138.8058395,124.89612949999999,106.2309855,106.508699
2018-03-29,1,108.45225649999999,110.27695,110.113075,108.7256,107.989255,110.5100895,112.886277,135.8486605,167.1924855,192.6512315,216.522575,212.239975,215.28040249999998,201.7482605,209.3704145,222.24268650000002,209.312075,207.824527,182.1378855,156.500625,134.016975,124.70909350000001,109.4285145,102.947149
2018-03-30,2,102.5348395,106.87556049999999,101.612114,102.2507895,104.519475,102.211241,104.1954395,103.8239895,116.366545,139.908172,133.316027,134.966576,131.28943950000001,130.0802605,135.914866,135.9360605,130.433575,134.793524,128.8640895,119.5813355,118.263125,112.20084250000001,105.26456,109.05335
2018-04-03,1,108.4015645,108.7511645,107.04315,106.12545,106.617075,104.781675,110.7504395,131.001675,175.4954855,215.3791645,252.269175,260.6305145,252.7352355,254.1008605,258.998975,258.2597895,252.7570855,235.8998105,214.9203145,170.703125,144.701625,125.2295605,109.7344145,114.4247355
2018-04-04,1,112.2799395,110.3387855,109.0315,107.9851035,106.549777,107.1779645,111.0161355,134.116611,180.6739355,233.4290125,263.653025,263.448072,254.26845,248.773175,265.829285,269.0134855,250.9435355,244.5816895,214.37340899999998,175.5391855,144.1673925,122.8771895,107.2806595,109.3811
2018-04-05,1,107.61343500000001,106.529675,108.6419145,108.6235605,107.8225395,108.96595,116.32568549999999,136.9485895,184.5702275,239.2575,276.7920855,272.8153855,264.083033,260.6414395,258.28382450000004,263.3871105,262.5935185,247.6734645,221.68136,170.010917,137.175611,118.2122145,108.40549750000001,106.7226105
2018-04-06,1,109.869666,106.521372,104.11088000000001,108.6344855,105.9792735,107.79916000000001,112.1387885,138.1013955,180.186025,229.23774550000002,265.676772,283.055825,266.9014645,265.1565235,273.540587,275.5903355,264.2392605,234.1883,206.966259,170.7758855,143.1098525,131.6062645,110.47862549999999,112.3262615
2018-04-07,2,112.1982205,110.2575035,111.674039,109.033248,111.93755,107.30928300000001,107.5856855,111.2127855,119.72554550000001,116.6171645,123.88010449999999,128.0477735,121.4787895,124.60836499999999,117.6550395,116.79480500000001,119.3737605,119.1224855,121.9039905,121.9704145,119.96961,117.935375,108.105497,109.2899855
2018-04-08,2,106.9813145,106.69202050000001,106.191,109.71671599999999,106.86463549999999,104.0438005,104.694275,107.294425,105.20775,104.832367,104.6761395,109.243445,107.3709,107.317149,109.6251645,110.9543,107.7386355,109.2790605,112.0468,110.34818100000001,109.6033145,108.90629950000002,108.7546605,109.349199
2018-04-09,1,108.37643700000001,108.4050605,107.16201399999999,109.9345605,106.853055,106.6717,110.7285895,129.3849935,171.4532355,228.19178599999998,255.0369145,282.7986505,263.8328505,257.1262115,267.2947645,272.4050425,269.771025,248.636831,222.24421600000002,185.058575,138.1796185,127.665617,113.188244,114.08649750000001
2018-04-10,1,111.162749,109.649855,109.3153315,109.8218145,108.5864155,108.146575,114.269819,133.7838355,178.812534,224.6470605,262.4479975,273.81546000000003,272.0287855,261.143334,275.7616395,278.745694,274.9020605,258.269622,230.9053375,181.4024145,143.47146999999998,128.532625,110.017372,109.6723605
2018-04-11,1,109.7012025,108.31744199999999,108.0755625,107.6167125,107.43666850000001,111.10353549999999,116.9457885,143.8129855,189.81684950000002,239.9713395,274.751077,284.0681355,280.5319315,261.1365605,274.7132765,285.721525,273.0950655,258.649375,226.36315950000002,179.8108605,141.515895,124.8581105,106.32078899999999,105.69893799999998
2018-04-12,1,107.7132895,106.958809,106.39136450000001,106.7794205,106.245625,105.9137235,112.0832895,134.03663999999998,184.9639645,240.512127,277.98706200000004,290.462975,275.97817299999997,266.1839105,282.507827,283.8752,275.99740099999997,263.2415895,244.6909395,185.2187355,151.383355,130.835178,111.63165,109.8943565
2018-04-13,1,107.6040395,105.662667,104.5218785,106.727636,104.078542,104.006,111.18809499999999,143.5691395,185.0876355,233.83913700000002,265.1279,269.3084605,267.0360605,258.8912545,267.3965855,274.6656435,267.127175,235.9181645,209.57296399999998,175.019374,133.2996395,124.8946,106.64067299999999,101.9448895
2018-05-08,1,107.64817649999999,105.3788355,104.3737355,105.17388249999999,106.9520355,104.6805095,111.5807395,142.2362895,336.1895625,305.648725,314.571828,349.0137645,349.668609,318.026313,358.4022725,363.19266650000003,359.7019105,335.15605750000003,220.7031355,182.6373765,151.1436605,121.0758755,104.6359355,102.0244235
2018-05-09,1,112.67651699999999,111.19880149999999,111.343667,113.512498,108.45487849999999,107.731425,108.2376895,146.8610605,323.68174849999997,276.5373145,315.1681145,322.123625,303.7514895,310.433875,318.3944855,333.4430175,327.935725,309.1737855,231.9777355,180.34312649999998,149.49660749999998,120.32795,110.7648605,106.066455
2018-05-11,1,109.05335,104.1119725,105.14438500000001,104.432075,106.865728,104.1770855,111.68605649999999,151.5953,294.5338485,276.902428,330.7471645,310.468398,326.8941355,298.9444895,339.2594875,301.9816395,320.39966,282.575125,218.8126735,165.3461605,146.19835,117.7450615,107.4146,103.851739
2018-05-12,2,102.39347,105.9355735,102.66593950000001,102.9246435,103.89675,101.821,105.3679105,111.7918105,217.95790150000002,151.8319355,152.6915145,152.261725,161.6556955,130.1313895,116.842875,118.465456,117.673175,113.8859145,115.816799,112.6295395,111.91526299999998,101.5113855,104.217945,101.05625
2018-05-15,1,111.61417,107.45589650000001,109.726767,104.9674,108.0701,110.0765855,113.4441075,148.3215145,294.65533450000004,268.027395,326.4827,305.41427450000003,329.7420645,324.3669645,347.145808,374.3051395,366.2822565,333.85270499999996,228.8496895,186.9304645,158.5595505,131.1692645,109.5832125,108.2958105
2018-05-24,1,111.471708,110.64184499999999,110.7941395,103.732875,105.058733,108.2158395,109.16675149999999,300.9144855,258.0373565,292.320225,303.8764715,323.1905605,316.573725,312.180564,334.9677105,340.167355,338.9372,301.9672185,279.22115,191.967108,142.9354895,117.88118700000001,110.73077450000001,110.38904050000001
2018-05-25,1,115.7357355,113.72925,110.86012649999999,106.70316399999999,107.2981395,108.78328400000001,108.44155,285.501714,240.8925355,283.7441,299.74332549999997,307.2584145,328.41424,323.79515,339.980319,354.38515,368.4493395,328.0513115,304.4616145,214.266344,160.389925,128.4170385,122.9680855,129.931025
2018-05-26,2,123.747475,129.04041899999999,121.7436115,116.7954605,123.27507800000001,115.5792895,116.7810395,133.23190449999998,125.1203105,129.81521999999998,128.7583355,130.302475,143.991063,132.9718895,144.6979105,135.3351855,133.2922105,139.616256,131.9156605,133.746035,110.7832145,105.7065855,106.18335249999998,105.1931105
2018-05-28,1,111.483944,108.0318625,106.0671105,104.225374,101.5441605,104.7438745,116.29531399999999,299.0318895,272.444591,267.5495355,313.6786,316.2837755,301.0892855,302.7973,311.0091855,334.0355895,326.0380525,315.3354855,265.912315,204.6617395,153.4488355,125.95563600000001,116.7810395,110.81904850000001
2018-05-29,1,115.1348605,109.99246299999999,109.0085575,107.731425,103.3699465,104.3846605,110.959981,276.0893895,235.44358250000002,282.1709,315.10999350000003,332.4331105,310.33555,303.2734115,314.0572605,333.02043849999995,320.5759895,314.76804100000004,280.1897605,212.28105299999999,152.4437355,130.7222135,113.674625,110.5173
2018-05-30,1,109.3374,106.6902725,107.4410385,106.5915105,106.1440225,103.737245,107.5481035,278.930108,237.7426395,276.9236225,315.4084645,308.0485105,309.1431955,303.15323650000005,324.3267605,325.9583,326.05618799999996,318.1576315,293.3945895,207.37245049999999,156.9741145,120.10945,106.6662375,110.6521145
2018-05-31,2,113.8876625,111.9102375,107.491075,107.86558400000001,102.6366605,105.51146499999999,102.9062895,114.16625,126.9404155,128.9768355,146.646275,153.1975605,160.4299105,154.42531200000002,158.9550355,154.5107455,160.57565,151.7445355,143.9550105,132.411,130.402985,119.19175,119.5669145,121.1654605
2018-06-01,1,116.634426,110.5843795,109.51897350000002,112.2143895,110.024801,114.8835855,118.3843925,307.2619105,252.8335605,267.6941825,306.0710855,295.40544500000004,300.3428895,278.5073105,302.5737745,303.1178395,293.956353,273.36535,245.96982000000003,178.612825,138.1429105,121.21506000000001,106.78095,109.972361
2018-06-05,1,102.14875,102.723842,101.800024,101.630031,103.772642,102.66943549999999,107.6888175,269.552525,220.59301150000002,272.0762,296.229627,306.5592145,288.42,290.3115545,300.1715855,311.644802,293.809084,300.0077105,246.6023775,181.32987250000002,144.6725645,117.50624099999999,105.2442395,109.3374
2018-06-20,0,103.7001,103.762591,104.60119399999999,101.875625,101.4650635,103.951375,109.90834050000001,425.364875,303.069114,381.87245,444.1158895,468.24812199999997,472.53181449999994,475.266342,481.257175,505.674987,526.5266605,490.5799145,420.90922300000005,192.8334605,153.3732345,120.0694645,102.937535,104.7198395
2018-06-28,0,105.436301,103.7505735,110.4152605,103.741178,109.224217,105.3607,112.76785,436.275017,301.8758855,325.33120499999995,323.5985,347.9247605,358.4319885,353.38005,391.229494,386.2352395,391.57122799999996,359.9715395,350.271669,183.5362855,142.3309,119.991897,117.969898,109.9564105
2018-06-29,0,105.429309,109.04898,103.614011,109.2063,102.258,104.137974,118.3044215,405.9255855,278.9722785,330.4124225,345.93925099999996,357.892075,343.886225,361.5738,360.80905,366.9052,351.3517145,303.2196605,281.613725,171.15105,134.5595105,116.61345,104.12770450000001,105.82676049999999
2018-07-02,0,108.867625,102.106798,102.587498,103.317725,102.595801,107.2688605,112.37039850000001,442.72732199999996,277.01124100000004,310.8890105,364.01094900000004,387.6445645,349.6399855,368.61190350000004,374.3706895,395.42032400000005,405.73265,365.7325105,338.480972,207.2107605,156.2849655,122.7679395,113.742797,108.85538899999999
2018-07-03,0,110.6337605,108.348469,105.585755,108.697195,104.183859,110.01475,108.11948100000001,397.0291395,283.233684,321.12945,376.6894115,356.63176699999997,354.592725,371.7303355,382.4149855,364.017941,383.6805375,342.97682799999995,296.908725,181.3508485,139.56993400000002,114.1625355,115.34178,103.2825465
2018-07-05,0,110.981831,102.9172145,109.16369250000001,102.400025,106.3389245,106.3716995,115.131583,402.484866,285.5941395,321.9525395,381.2825,393.179825,380.2701895,399.5956405,395.5992755,416.362675,410.9253025,397.21115,355.9218605,199.6751325,158.87135,120.79117,112.43420049999999,104.1333855
2018-07-06,0,110.21970300000001,103.60439699999999,109.9874375,106.41736599999999,107.96456450000001,109.305499,117.3373405,403.121575,280.1753395,321.4609145,349.18244649999997,382.7064645,372.9084875,374.897056,387.26066000000003,419.644108,389.618275,388.436627,324.66128399999997,175.8778605,136.773134,111.8975645,106.250869,102.7341115
2018-07-08,2,106.6972645,104.58393249999999,108.7690815,108.61766100000001,108.9150395,104.66805500000001,107.512925,104.7936925,104.111317,113.2229855,110.89027949999999,135.8268105,423.86377999999996,248.29837450000002,229.9640395,133.630667,101.7954355,109.8362355,105.1354265,111.0854,106.25065049999999,115.6120645,106.6754145,109.3166425
2018-07-09,0,107.89202250000001,104.26448549999999,112.854813,109.97979,111.71249499999999,111.6681395,120.69896299999999,318.9625855,378.12080499999996,350.14625,379.28104,431.55563550000005,448.112473,440.19731050000007,479.9883455,495.656325,498.74482249999994,491.66498550000006,286.06457,177.43336200000002,141.3233965,114.51453899999998,117.553,109.3524765
2018-07-10,0,111.2228365,103.8327295,105.1494105,111.1992385,104.6691475,111.1472355,112.145125,319.6180855,395.6084525,340.9511145,369.2044755,409.4290145,427.077041,429.02649800000006,464.72043949999994,452.982401,447.911016,429.166775,266.88005150000004,174.1045145,144.331486,122.9645895,114.9045615,107.11809550000001
2018-07-11,0,112.5237855,103.9839315,109.11453,102.67315,108.1319355,103.114083,116.5004855,325.69173,389.9278895,338.012508,372.8630395,388.538885,427.309525,390.40443799999997,423.1870855,437.28405,430.91848949999996,410.3794895,311.17458999999997,180.9579855,150.47505049999998,122.07595,116.9593355,104.0896855
2018-07-12,0,111.863697,106.6544385,108.47410649999999,108.681463,105.4990105,110.544394,109.8436645,325.0062955,366.9998105,315.88108,367.4368105,351.60735950000003,386.6831645,373.64679900000004,371.439075,401.5844275,392.480625,368.8828435,290.816508,182.0251395,153.2342685,122.11243950000001,109.79930900000001,108.255825
2018-07-13,0,105.29536850000001,108.9779675,102.81954499999999,109.51941049999999,102.2643365,109.9419895,106.249995,319.829375,347.83015,317.9749655,357.7319145,368.23368,370.0050595,350.4375105,371.82013900000004,379.2723,378.724302,359.6328645,270.711449,169.4089495,132.0869645,114.98671750000001,110.8487645,109.881028
2018-07-17,0,113.262097,105.098937,111.75685049999998,104.606875,112.223785,104.1080395,117.56829499999999,308.71865,356.3920725,329.7966895,374.539153,420.27011050000004,424.8127255,432.85308849999996,464.46173550000003,472.50952750000005,450.56513550000005,412.787141,279.7929645,174.477494,148.540233,117.84688249999999,117.224376,107.221883
2018-07-18,0,114.9312185,106.17788999999999,111.78569250000001,105.5846625,111.63165,107.92086450000001,120.9106895,311.5737895,362.3545005,325.693041,372.4588145,369.3198435,388.593947,382.49801549999995,420.32473550000003,436.53525049999996,444.07350049999997,390.688925,287.606306,177.5895895,146.1876435,121.9704145,113.94185049999999,113.82517150000001
2018-07-19,0,112.19975,114.2765925,104.83498900000001,106.06579950000001,107.10564099999999,102.198131,115.422625,308.753173,359.9387645,307.962203,363.6349105,376.964503,370.9297515,375.7507355,419.7880995,452.437025,427.437566,375.7896285,306.391625,187.2695765,144.373875,116.495897,114.9674895,108.47061049999999
2018-07-20,1,106.29151,110.11722649999999,102.4889545,109.06449350000001,103.229888,111.4513875,114.810825,144.1542825,180.67043950000001,209.6264965,242.218175,305.82505449999996,381.7240885,368.6385605,370.019699,373.9409,370.678695,347.328911,275.7651355,165.32649550000002,138.0118105,117.68978100000001,108.405716,107.6403105
2018-07-24,0,110.6921,103.244309,108.48896450000001,106.7409645,106.3039645,109.9109625,112.9284475,208.7402605,309.2649,350.3391855,349.6246905,351.50095,336.480823,345.0007935,363.0183035,378.0843155,364.8427785,351.8324145,259.68309849999997,166.25228,134.4008795,121.90552,104.9964605,110.679864
2018-07-27,0,106.0426385,111.549494,101.2915745,108.0519645,103.74358149999999,108.00455,113.220145,310.4520105,357.733444,323.9225355,350.9273875,359.8841395,370.3070265,359.81858950000003,400.5893785,432.9796,394.5513495,361.1112355,263.3984725,156.1438145,133.56249499999998,125.025263,113.16115,113.10608799999999
2018-09-26,0,108.168425,111.8136605,104.4502105,112.7497145,103.67825,112.5275,113.94775,390.0662,445.6963,476.34813550000007,613.30765,627.4955105,638.4497895,637.9253894999999,640.1138855,660.6384644999999,637.0404645,619.261775,549.3454895,187.025075,135.721275,124.534075,102.5164855,106.2965355
2018-10-29,1,101.5620775,101.3689235,104.5778145,100.813278,100.72216350000001,103.8676895,119.005151,283.5411135,241.77025,298.1675035,284.8184645,334.3886855,308.5558675,300.8511205,338.3763105,330.4784095,293.3653105,248.8878875,212.5749355,175.770577,133.2069955,109.53033549999999,105.93753999999998,101.632653
2018-10-30,1,106.19318500000001,107.8478855,101.781233,102.2398645,102.252319,102.92049200000001,124.648569,252.422125,240.66048849999999,255.6434705,315.1134895,318.5325775,320.225297,324.5963895,304.8361235,337.8156395,293.9832285,248.40391,219.4139855,183.0210625,143.54073449999999,113.7692355,104.40738449999999,103.62515450000001
2018-11-07,1,102.0113135,104.0639025,104.4287975,106.74402350000001,103.141614,101.674605,109.2462855,149.97687050000002,291.4495025,286.3698145,282.967988,337.520883,302.0034895,319.8649905,308.0681755,315.32543450000003,298.8605855,279.145986,221.247419,192.4257395,153.1293885,125.63902949999999,105.284225,109.7470875
2018-11-14,1,104.27934350000001,108.1271285,104.758077,109.28496000000001,102.47540749999999,104.95756750000001,112.0841635,152.1197,243.47455,306.7038615,275.1642605,322.7837135,286.1862745,306.609251,302.0544,340.4682295,329.42283599999996,272.2000895,234.80468849999997,197.7689385,150.207825,123.6069795,114.16188000000001,110.84505
2018-11-15,1,109.30243999999999,107.9671865,103.7558175,108.352402,102.3565435,105.2376845,108.61678700000002,147.9653595,250.51396450000001,308.552153,282.340456,317.5204855,328.297998,329.6074685,295.3982345,322.2728605,353.11348,259.0372125,225.96264900000003,203.64855500000002,172.0213355,116.823647,105.40177800000001,101.37963
2018-12-04,1,104.3811645,100.7285,105.3679105,101.7154645,102.2289395,104.4357895,109.3738895,157.003175,199.5488395,240.142425,336.5409105,327.85925,296.2385855,291.0601355,277.8845855,277.7936895,264.7964355,265.007725,230.4919355,195.2225395,154.4757855,123.5798855,109.4538605,110.0366
2018-12-05,1,107.1596105,105.5501395,107.1342645,102.989975,105.065725,100.6885145,104.9055645,157.658675,194.6981395,235.269875,259.304875,264.505612,262.2727605,249.669025,258.1321855,253.2814855,271.6791855,255.4883355,225.2553645,183.9951355,146.5079645,120.5973605,110.5245105,105.7502855
2018-12-06,1,107.294425,106.6133605,103.177885,103.40621750000001,105.77585,100.9616395,107.4545855,154.3337605,193.208625,222.078156,252.771725,255.5429605,253.9479105,251.2350145,251.7557,261.0201,257.7572395,252.17085,218.5509105,187.7314855,149.4612105,116.8028895,109.4210855,109.3883105
2018-12-13,1,106.4459895,104.9274145,105.0292355,102.5055605,104.3119,103.1466395,111.0563395,149.617875,191.2384105,228.5874895,261.0784395,261.2785855,262.5933,252.6443395,276.872275,284.9277145,275.4411,250.4047145,226.2495395,176.1693395,142.9027145,120.1240895,101.40585,104.235425
